-0.288781843025874275577791010129, 0.750994358092408562531902647675, -0.481959896065450823316918194741, 0.346882083475826647988384155754
-0.288781655504200385378742954222, 0.750994395159140455867205023097, -0.481959944532322978014857030118, 0.34688209199987577891240204168
-0.288781727231421206551910275492, 0.750994332449427990359389796629, -0.481960092168175985231515843887, 0.346881962925889788759160269279
-0.288781624246652893712209434167, 0.750994247637291730233609623953, -0.481960147682770614047171846052, 0.346882155146045328370019769712
-0.28878182045360231601864491947, 0.750994323569534976077254180874, -0.481959997170826476391894458255, 0.346882036532503269697052168359
-0.288781612101433784641958871666, 0.750994300859647675134891611168, -0.481960134242011291736441264819, 0.346882068706136031445794912897
-0.288781812902640595968367965338, 0.750994330043185024861952367053, -0.48196003343547738122805102382, 0.346881978417048193209210550259
-0.288781625713199529327284574837, 0.75099429945010318031134817781, -0.481960102618839895520564436468, 0.346882104363323429957553854962
-0.288781513848538202205448117757, 0.750994380527065180707832259287, -0.481960024417969025562698929018, 0.346882130613767508454464329508
-0.288781717468834003178944078145, 0.750994301386497980867604462933, -0.481959912667311980023925886563, 0.346882287703585955286277739641
-0.288781666320488200217134855099, 0.750994447522413271477809493142, -0.481959874798499098189477701282, 0.346882066518121607923258734103
-0.288781602751692605418642111459, 0.750994429957244725088286447992, -0.481959926222075583917719882421, 0.346882086019684954869038064376
-0.288781729167816007108166560615, 0.750994386061018899610168156562, -0.48195996444673234911028579753, 0.346882022702508983036825214407
-0.288781653040955279089773817334, 0.75099423546846156136320599703, -0.481960115703755334473177287874, 0.34688220195175336527813527806
-0.288781757022422062603368654877, 0.750994362022200304435946925232, -0.481959889511187573940535236827, 0.346882155672895634102732621477
-0.288781760012517474625050643529, 0.75099432141491163354609664497, -0.481959930427098008588197118072, 0.346882184248969477505395753863
-0.28878171588828308598080552285, 0.750994300057566686635745801309, -0.481960049372872890819129384831, 0.346882101957080464460116425387
-0.288781850026374630095202048073, 0.750994258980429850804714376595, -0.481960034878412957042973100068, 0.346882099356220016787930809453
